order_item_id,order_id,product_id,order_item_quantity,order_item_product_price,order_item_discount,order_item_discount_price,sales,order_item_total,order_item_profit_ratio
139776,55899,403,1,129.99,6.5,0.05,129.99,123.49,0.28
147723,59012,403,1,129.99,6.5,0.05,129.99,123.49,-0.03
8808,3539,403,1,129.99,6.5,0.05,129.99,123.49,0.48
152986,61164,365,1,59.99,3.3,0.06,59.99,56.69,-1.55
137555,55002,403,1,129.99,7.15,0.06,129.99,122.84,0.16
135764,54296,403,1,129.99,7.15,0.06,129.99,122.84,0.48
140628,56222,403,1,129.99,7.15,0.06,129.99,122.84,-1.4
141583,56603,403,1,129.99,9.1,0.07,129.99,120.89,0.35
152305,60868,403,1,129.99,9.1,0.07,129.99,120.89,0.24
132724,53108,403,1,129.99,9.1,0.07,129.99,120.89,0.46
140617,56217,403,1,129.99,9.1,0.07,129.99,120.89,-0.1
145684,58225,403,1,129.99,9.1,0.07,129.99,120.89,-0.11
151060,60361,403,1,129.99,9.1,0.07,129.99,120.89,0.39
7331,2937,365,1,59.99,4.2,0.07,59.99,55.79,-0.04
152987,61164,403,1,129.99,11.7,0.09,129.99,118.29,-0.01
7744,3109,403,1,129.99,11.7,0.09,129.99,118.29,0.09
149498,59742,403,1,129.99,11.7,0.09,129.99,118.29,0.34
19924,7971,403,1,129.99,11.7,0.09,129.99,118.29,0.48
9201,3698,403,1,129.99,11.7,0.09,129.99,118.29,0.49
13589,5447,403,1,129.99,11.7,0.09,129.99,118.29,-0.67
152008,60737,403,1,129.99,11.7,0.09,129.99,118.29,0.15
148392,59280,365,1,59.99,6,0.1,59.99,53.99,0.5
7743,3109,403,1,129.99,13,0.1,129.99,116.99,0.31
4667,1866,403,1,129.99,13,0.1,129.99,116.99,0.47
152004,60736,403,1,129.99,13,0.1,129.99,116.99,0.09
153603,61411,403,1,129.99,13,0.1,129.99,116.99,0.5
146284,58442,403,1,129.99,15.6,0.12,129.99,114.39,0.33
151637,60582,403,1,129.99,15.6,0.12,129.99,114.39,-0.09
138514,55380,403,1,129.99,15.6,0.12,129.99,114.39,0.29
131657,52668,365,1,59.99,7.2,0.12,59.99,52.79,-0.03
133011,53231,403,1,129.99,15.6,0.12,129.99,114.39,0.49
152003,60736,403,1,129.99,15.6,0.12,129.99,114.39,-0.23
19918,7968,403,1,129.99,15.6,0.12,129.99,114.39,0.23
19227,7688,365,1,59.99,7.8,0.13,59.99,52.19,0.48
151636,60582,403,1,129.99,16.9,0.13,129.99,113.09,0.28
138511,55380,403,1,129.99,16.9,0.13,129.99,113.09,-1.5
148700,59395,403,1,129.99,16.9,0.13,129.99,113.09,-1.55
16562,6632,403,1,129.99,16.9,0.13,129.99,113.09,0.2
150574,60176,403,1,129.99,16.9,0.13,129.99,113.09,0
15498,6199,403,1,129.99,16.9,0.13,129.99,113.09,0.47
148358,59269,365,1,59.99,7.8,0.13,59.99,52.19,0.21
132205,52881,403,1,129.99,16.9,0.13,129.99,113.09,0.45
13035,5217,403,1,129.99,19.5,0.15,129.99,110.49,0.28
23048,9235,365,1,59.99,9,0.15,59.99,50.99,0.29
18541,7402,365,1,59.99,9.6,0.16,59.99,50.39,0.26
148307,59253,365,1,59.99,9.6,0.16,59.99,50.39,0.49
132490,53012,365,1,59.99,9.6,0.16,59.99,50.39,0.28
150756,60259,403,1,129.99,20.8,0.16,129.99,109.19,-0.2
137770,55089,403,1,129.99,20.8,0.16,129.99,109.19,0.47
13034,5217,403,1,129.99,20.8,0.16,129.99,109.19,0.07
483,197,403,1,129.99,20.8,0.16,129.99,109.19,0.08
152386,60905,403,1,129.99,20.8,0.16,129.99,109.19,0.16
14228,5712,403,1,129.99,20.8,0.16,129.99,109.19,0.46
136252,54482,403,1,129.99,22.1,0.17,129.99,107.89,0.48
17210,6871,403,1,129.99,22.1,0.17,129.99,107.89,-0.24
20571,8234,403,1,129.99,22.1,0.17,129.99,107.89,0.24
14657,5893,403,1,129.99,22.1,0.17,129.99,107.89,0.05
8884,3570,403,1,129.99,23.4,0.18,129.99,106.59,0.33
133976,53601,403,1,129.99,23.4,0.18,129.99,106.59,0.34
23453,9397,403,1,129.99,23.4,0.18,129.99,106.59,0.19
135552,54214,403,1,129.99,23.4,0.18,129.99,106.59,0.38
136232,54473,403,1,129.99,26,0.2,129.99,103.99,0.46
146919,58700,403,1,129.99,26,0.2,129.99,103.99,0.1
9022,3623,403,1,129.99,26,0.2,129.99,103.99,0.29
131351,52549,403,1,129.99,26,0.2,129.99,103.99,0.08
23452,9397,403,1,129.99,26,0.2,129.99,103.99,0.26
128441,51396,365,1,59.99,15,0.25,59.99,44.99,0.25
149340,59676,365,1,59.99,15,0.25,59.99,44.99,0.06
147853,59075,403,1,129.99,32.5,0.25,129.99,97.49,0.49
150251,60026,403,1,129.99,32.5,0.25,129.99,97.49,0.13
148359,59269,403,1,129.99,32.5,0.25,129.99,97.49,-0.77
4665,1866,565,1,70,0,0,70,70,0.06
145682,58225,627,1,39.99,0,0,39.99,39.99,0.36
135783,54300,627,1,39.99,0,0,39.99,39.99,0.1
2247,902,502,1,50,0.5,0.01,50,49.5,0.46
136141,54439,502,1,50,1,0.02,50,49,0.43
153718,61464,502,1,50,1,0.02,50,49,0.48
24281,9722,502,1,50,1,0.02,50,49,0.41
4147,1669,502,1,50,1.5,0.03,50,48.5,0.45
135549,54214,627,1,39.99,1.2,0.03,39.99,38.79,0.05
143246,57267,627,1,39.99,2,0.05,39.99,37.99,0.45
10340,4141,502,1,50,2.75,0.06,50,47.25,0.46
8076,3241,627,1,39.99,2.2,0.06,39.99,37.79,0.35
7040,2800,627,1,39.99,2.2,0.06,39.99,37.79,-0.7
137708,55062,627,1,39.99,2.8,0.07,39.99,37.19,0.16
153605,61411,502,1,50,3.5,0.07,50,46.5,0.33
146285,58442,502,1,50,7.5,0.15,50,42.5,0.46
290,122,627,1,39.99,6,0.15,39.99,33.99,0.38
150634,60206,625,1,199.99,30,0.15,199.99,169.99,0.45
8737,3516,627,1,39.99,6.8,0.17,39.99,33.19,0.45
16943,6776,627,1,39.99,7.2,0.18,39.99,32.79,0.33
4238,1705,502,1,50,9,0.18,50,41,0.49
25447,10180,502,1,50,9,0.18,50,41,0.33
136255,54482,502,1,50,10,0.2,50,40,0.04
4235,1705,502,1,50,10,0.2,50,40,0.48
137164,54838,502,1,50,10,0.2,50,40,0.36
128628,51464,835,1,31.99,0.32,0.01,31.99,31.67,0.5
149541,59756,306,1,89.99,1.8,0.02,89.99,88.19,0.01
1798,731,893,1,24.99,1,0.04,24.99,23.99,0.36
136870,54728,835,1,31.99,1.28,0.04,31.99,30.71,0.31
149825,59865,607,1,249.99,10,0.04,249.99,239.99,0.31
135275,54100,905,1,24.99,2.25,0.09,24.99,22.74,0.49
4148,1669,893,1,24.99,6.25,0.25,24.99,18.74,0.27
11621,4632,1004,1,399.98,0,0,399.98,399.98,0.5
4827,1929,957,1,299.98,0,0,299.98,299.98,0.42
135550,54214,957,1,299.98,0,0,299.98,299.98,0.13
132488,53012,957,1,299.98,0,0,299.98,299.98,0.5
136279,54488,957,1,299.98,0,0,299.98,299.98,0.08
7962,3197,957,1,299.98,0,0,299.98,299.98,-1.65
25448,10180,957,1,299.98,0,0,299.98,299.98,0.13
148391,59280,957,1,299.98,3,0.01,299.98,296.98,0.09
11620,4632,1004,1,399.98,4,0.01,399.98,395.98,0.28
8595,3463,1004,1,399.98,4,0.01,399.98,395.98,-0.83
148131,59186,957,1,299.98,3,0.01,299.98,296.98,0.08
15499,6199,957,1,299.98,3,0.01,299.98,296.98,0.14
149341,59676,957,1,299.98,3,0.01,299.98,296.98,-0.8
5049,2014,957,1,299.98,3,0.01,299.98,296.98,0.48
139487,55777,957,1,299.98,3,0.01,299.98,296.98,0.13
137709,55062,957,1,299.98,6,0.02,299.98,293.98,0.48
144246,57664,957,1,299.98,6,0.02,299.98,293.98,0.34
19923,7971,1004,1,399.98,8,0.02,399.98,391.98,0.46
291,122,957,1,299.98,6,0.02,299.98,293.98,-0.2
919,367,1004,1,399.98,8,0.02,399.98,391.98,0.17
1186,483,957,1,299.98,9,0.03,299.98,290.98,0.29
144245,57664,957,1,299.98,9,0.03,299.98,290.98,-1.7
18908,7540,957,1,299.98,9,0.03,299.98,290.98,0.08
22931,9188,1004,1,399.98,12,0.03,399.98,387.98,0
13588,5447,1004,1,399.98,12,0.03,399.98,387.98,0.28
13582,5443,1004,1,399.98,16,0.04,399.98,383.98,0.45
8544,3436,957,1,299.98,12,0.04,299.98,287.98,0.3
22734,9114,957,1,299.98,12,0.04,299.98,287.98,-0.73
18540,7402,1004,1,399.98,16,0.04,399.98,383.98,0.09
25145,10066,957,1,299.98,12,0.04,299.98,287.98,0.11
13580,5443,1004,1,399.98,20,0.05,399.98,379.98,0.31
144444,57736,957,1,299.98,15,0.05,299.98,284.98,0.36
136231,54473,957,1,299.98,15,0.05,299.98,284.98,0.29
2254,906,957,1,299.98,15,0.05,299.98,284.98,0.35
152590,60993,957,1,299.98,15,0.05,299.98,284.98,0.4
13579,5443,1004,1,399.98,22,0.06,399.98,377.98,-0.24
135273,54100,957,1,299.98,16.5,0.06,299.98,283.48,0.28
21799,8737,957,1,299.98,16.5,0.06,299.98,283.48,0.1
4234,1705,957,1,299.98,16.5,0.06,299.98,283.48,0.49
1800,731,957,1,299.98,16.5,0.06,299.98,283.48,-0.7
8077,3241,1004,1,399.98,22,0.06,399.98,377.98,0.1
1933,783,1004,1,399.98,22,0.06,399.98,377.98,0.37
133979,53601,957,1,299.98,21,0.07,299.98,278.98,0.47
13578,5443,1004,1,399.98,28,0.07,399.98,371.98,0.33
133070,53252,957,1,299.98,21,0.07,299.98,278.98,-0.18
4824,1929,1004,1,399.98,28,0.07,399.98,371.98,-0.77
133574,53455,957,1,299.98,21,0.07,299.98,278.98,0.35
132207,52881,957,1,299.98,21,0.07,299.98,278.98,-0.67
22393,8977,957,1,299.98,27,0.09,299.98,272.98,-0.21
11227,4487,1004,1,399.98,36,0.09,399.98,363.98,0.45
15502,6199,1004,1,399.98,36,0.09,399.98,363.98,0.34
17298,6907,1004,1,399.98,40,0.1,399.98,359.98,-0.21
12889,5159,957,1,299.98,30,0.1,299.98,269.98,0.47
12703,5083,1004,1,399.98,40,0.1,399.98,359.98,-0.06
134375,53752,957,1,299.98,36,0.12,299.98,263.98,0.29
133930,53586,957,1,299.98,36,0.12,299.98,263.98,-0.02
128629,51464,957,1,299.98,36,0.12,299.98,263.98,0.25
8074,3241,957,1,299.98,36,0.12,299.98,263.98,0.35
129600,51865,957,1,299.98,36,0.12,299.98,263.98,0.05
3574,1438,1004,1,399.98,48,0.12,399.98,351.98,0.28
292,122,1004,1,399.98,48,0.12,399.98,351.98,0.34
16944,6776,957,1,299.98,39,0.13,299.98,260.98,0.33
21802,8737,1004,1,399.98,52,0.13,399.98,347.98,0.01
7718,3101,1004,1,399.98,52,0.13,399.98,347.98,0.28
7869,3160,1004,1,399.98,60,0.15,399.98,339.98,0.35
152311,60870,957,1,299.98,45,0.15,299.98,254.98,0.49
145186,58027,957,1,299.98,45,0.15,299.98,254.98,0.5
21147,8470,1004,1,399.98,60,0.15,399.98,339.98,0.06
4453,1784,957,1,299.98,45,0.15,299.98,254.98,0.08
25146,10066,1004,1,399.98,60,0.15,399.98,339.98,-0.73
13904,5575,1004,1,399.98,64,0.16,399.98,335.98,0.33
148698,59395,957,1,299.98,48,0.16,299.98,251.98,-0.06
133010,53231,957,1,299.98,48,0.16,299.98,251.98,0.33
4666,1866,957,1,299.98,48,0.16,299.98,251.98,-0.14
130585,52264,957,1,299.98,48,0.16,299.98,251.98,0.07
152310,60870,957,1,299.98,48,0.16,299.98,251.98,0.46
13033,5217,1004,1,399.98,64,0.16,399.98,335.98,0.48
150577,60176,982,1,149.99,25.5,0.17,149.99,124.49,-0.7
135781,54300,957,1,299.98,51,0.17,299.98,248.98,0.13
2246,902,1004,1,399.98,68,0.17,399.98,331.98,0.49
141622,56618,957,1,299.98,54,0.18,299.98,245.98,0.28
143733,57458,957,1,299.98,54,0.18,299.98,245.98,0.45
152007,60737,957,1,299.98,54,0.18,299.98,245.98,0.28
144705,57834,957,1,299.98,60,0.2,299.98,239.98,0.28
6382,2552,957,1,299.98,60,0.2,299.98,239.98,-0.21
143731,57458,957,1,299.98,60,0.2,299.98,239.98,-0.07
14237,5716,957,1,299.98,60,0.2,299.98,239.98,-0.23
20572,8234,1004,1,399.98,80,0.2,399.98,319.98,-0.74
131366,52554,957,1,299.98,75,0.25,299.98,224.99,0.08
11624,4632,1004,1,399.98,100,0.25,399.98,299.99,0.48
135551,54214,957,1,299.98,75,0.25,299.98,224.99,0.17
150730,60245,957,1,299.98,75,0.25,299.98,224.99,0.33
13309,5324,957,1,299.98,75,0.25,299.98,224.99,-0.03
3514,1419,1004,1,399.98,100,0.25,399.98,299.99,0.26
12970,5193,191,1,99.99,5,0.05,99.99,94.99,0.29
7274,2911,191,1,99.99,12,0.12,99.99,87.99,0.33
10644,4255,191,1,99.99,17,0.17,99.99,82.99,0.47
14942,6000,403,1,129.99,0,0,129.99,129.99,0.06
17178,6860,403,1,129.99,0,0,129.99,129.99,0.17
143138,57225,365,1,59.99,0,0,59.99,59.99,-0.11
6346,2535,403,1,129.99,0,0,129.99,129.99,0.48
145611,58188,365,1,59.99,0.6,0.01,59.99,59.39,0.26
145609,58188,365,1,59.99,1.2,0.02,59.99,58.79,0.04
25540,10215,365,1,59.99,1.2,0.02,59.99,58.79,0.46
144539,57770,403,1,129.99,2.6,0.02,129.99,127.39,-0.07
147733,59015,403,1,129.99,3.9,0.03,129.99,126.09,0.34
2650,1063,403,1,129.99,3.9,0.03,129.99,126.09,0.37
139563,55810,403,1,129.99,5.2,0.04,129.99,124.79,-0.22
133878,53568,365,1,59.99,3,0.05,59.99,56.99,-0.23
12927,5174,403,1,129.99,6.5,0.05,129.99,123.49,0.1
3843,1538,403,1,129.99,11.7,0.09,129.99,118.29,0.18
3840,1538,403,1,129.99,13,0.1,129.99,116.99,0.28
146392,58487,403,1,129.99,13,0.1,129.99,116.99,0.45
152405,60911,403,1,129.99,13,0.1,129.99,116.99,0.25
25113,10056,403,1,129.99,13,0.1,129.99,116.99,0.47
136713,54669,365,1,59.99,7.2,0.12,59.99,52.79,0.04
141545,56583,403,1,129.99,16.9,0.13,129.99,113.09,0.09
6255,2502,403,1,129.99,19.5,0.15,129.99,110.49,0.11
135076,54022,403,1,129.99,23.4,0.18,129.99,106.59,0.29
25277,10116,403,1,129.99,23.4,0.18,129.99,106.59,-0.77
24490,9807,403,1,129.99,26,0.2,129.99,103.99,0.08
132638,53067,403,1,129.99,26,0.2,129.99,103.99,-1.6
6347,2535,403,1,129.99,32.5,0.25,129.99,97.49,0
132636,53067,403,1,129.99,32.5,0.25,129.99,97.49,0.08
145540,58165,502,1,50,5,0.1,50,45,-0.73
128759,51520,502,1,50,5,0.1,50,45,0.27
147032,58744,502,1,50,6,0.12,50,44,0.3
13316,5325,502,1,50,6,0.12,50,44,0.26
133876,53568,502,1,50,6.5,0.13,50,43.5,0.25
147734,59015,502,1,50,8,0.16,50,42,0.49
8669,3491,565,1,70,11.9,0.17,70,58.1,-1.75
3457,1398,502,1,50,10,0.2,50,40,0.5
12968,5193,502,1,50,12.5,0.25,50,37.5,-0.8
137142,54827,502,1,50,12.5,0.25,50,37.5,0.49
128761,51520,957,1,299.98,0,0,299.98,299.98,0.14
12969,5193,1004,1,399.98,8,0.02,399.98,391.98,0.34
152403,60911,957,1,299.98,9,0.03,299.98,290.98,0.32
147732,59015,957,1,299.98,9,0.03,299.98,290.98,0.04
152402,60911,957,1,299.98,12,0.04,299.98,287.98,0.36
131307,52533,957,1,299.98,15,0.05,299.98,284.98,0.29
5817,2325,957,1,299.98,16.5,0.06,299.98,283.48,0.35
8668,3491,957,1,299.98,21,0.07,299.98,278.98,-1.6
4974,1991,957,1,299.98,21,0.07,299.98,278.98,0.38
141541,56583,957,1,299.98,21,0.07,299.98,278.98,0.17
17609,7034,1004,1,399.98,36,0.09,399.98,363.98,0.07
25726,10276,957,1,299.98,27,0.09,299.98,272.98,-0.11
7272,2911,1004,1,399.98,36,0.09,399.98,363.98,-0.83
4380,1756,1004,1,399.98,48,0.12,399.98,351.98,-0.2
25018,10014,1004,1,399.98,48,0.12,399.98,351.98,0.06
25506,10204,1004,1,399.98,48,0.12,399.98,351.98,0.36
4972,1991,1004,1,399.98,52,0.13,399.98,347.98,0.29
2691,1083,1004,1,399.98,52,0.13,399.98,347.98,0.34
8670,3491,1004,1,399.98,60,0.15,399.98,339.98,0.26
144538,57770,957,1,299.98,48,0.16,299.98,251.98,-0.01
2652,1063,1004,1,399.98,64,0.16,399.98,335.98,0.26
145608,58188,957,1,299.98,51,0.17,299.98,248.98,0.35
10643,4255,1004,1,399.98,68,0.17,399.98,331.98,-0.23
7271,2911,957,1,299.98,51,0.17,299.98,248.98,-0.8
25276,10116,1004,1,399.98,68,0.17,399.98,331.98,-1.7
2651,1063,1004,1,399.98,68,0.17,399.98,331.98,0.39
2649,1063,1004,1,399.98,72,0.18,399.98,327.98,0.34
146391,58487,957,1,299.98,75,0.25,299.98,224.99,0.28
13315,5325,1004,1,399.98,100,0.25,399.98,299.99,0.26
177843,74528,1351,1,1500,30,0.02,1500,1470,-0.8
52728,21089,191,1,99.99,0,0,99.99,99.99,0.25
107897,43193,191,1,99.99,4,0.04,99.99,95.99,-0.19
52885,21154,403,1,129.99,2.6,0.02,129.99,127.39,0.48
107898,43193,403,1,129.99,2.6,0.02,129.99,127.39,0.13
69289,27677,403,1,129.99,7.15,0.06,129.99,122.84,0.25
50710,20303,403,1,129.99,7.15,0.06,129.99,122.84,0.25
69288,27677,403,1,129.99,9.1,0.07,129.99,120.89,0.38
69287,27677,403,1,129.99,11.7,0.09,129.99,118.29,-0.24
116330,46531,403,1,129.99,11.7,0.09,129.99,118.29,0.47
113278,45339,403,1,129.99,13,0.1,129.99,116.99,0.36
114584,45842,403,1,129.99,19.5,0.15,129.99,110.49,0.46
65352,26105,403,1,129.99,20.8,0.16,129.99,109.19,0.28
75350,30146,403,1,129.99,22.1,0.17,129.99,107.89,0.31
175750,72435,1357,1,210.85,42.17,0.2,210.85,168.68,0.34
177467,74152,1347,1,59.08,14.77,0.25,59.08,44.31,0.17
58895,23544,502,1,50,2.5,0.05,50,47.5,0.08
69939,27944,502,1,50,12.5,0.25,50,37.5,-0.01
175283,71968,1355,1,532.58,0,0,532.58,532.58,0.08
64332,25688,822,1,47.99,8.16,0.17,47.99,39.83,0.31
114582,45842,957,1,299.98,0,0,299.98,299.98,0.48
113279,45339,957,1,299.98,0,0,299.98,299.98,0.17
52886,21154,1004,1,399.98,8,0.02,399.98,391.98,0.47
50709,20303,957,1,299.98,9,0.03,299.98,290.98,0.49
122406,48954,957,1,299.98,12,0.04,299.98,287.98,0.39
58190,23238,957,1,299.98,21,0.07,299.98,278.98,0.42
53851,21539,1004,1,399.98,28,0.07,399.98,371.98,0.1
53849,21539,1004,1,399.98,36,0.09,399.98,363.98,0.25
117240,46899,957,1,299.98,30,0.1,299.98,269.98,0.17
58191,23238,1004,1,399.98,68,0.17,399.98,331.98,0.17
55547,22191,1004,1,399.98,68,0.17,399.98,331.98,-0.77
65354,26105,957,1,299.98,60,0.2,299.98,239.98,0.08
179879,76564,1362,1,39.75,0,0,39.75,39.75,0.11
179840,76525,1362,1,39.75,1.19,0.03,39.75,38.56,-0.04
178679,75364,1358,1,260.65,41.7,0.16,260.65,218.95,0.49
174981,71666,1354,1,164.38,26.3,0.16,164.38,138.08,0.35
175971,72656,1358,1,260.65,46.92,0.18,260.65,213.73,0.2
178377,75062,1354,1,164.38,29.59,0.18,164.38,134.79,0.11
178711,75396,1358,1,260.65,65.16,0.25,260.65,195.49,0.29
177953,74638,1352,1,252.88,0,0,252.88,252.88,0.29
178005,74690,1352,1,252.88,5.06,0.02,252.88,247.82,-0.06
177811,74496,1351,1,1500,300,0.2,1500,1200,0.36
176279,72964,1359,1,84.4,3.38,0.04,84.4,81.02,0.29
176242,72927,1359,1,84.4,4.22,0.05,84.4,80.18,0.47
176292,72977,1359,1,84.4,8.44,0.1,84.4,75.96,-0.7
176183,72868,1359,1,84.4,10.13,0.12,84.4,74.27,-0.03
178821,75506,1359,1,84.4,12.66,0.15,84.4,71.74,-0.03
175526,72211,1356,1,293.04,29.3,0.1,293.04,263.74,0.01
175648,72333,1356,1,293.04,46.89,0.16,293.04,246.15,0.44
175611,72296,1356,1,293.04,49.82,0.17,293.04,243.22,0.35
118723,47491,191,1,99.99,4,0.04,99.99,95.99,0.46
50763,20329,191,1,99.99,5.5,0.06,99.99,94.49,0.13
113685,45493,191,1,99.99,5.5,0.06,99.99,94.49,0.34
58237,23259,191,1,99.99,9,0.09,99.99,90.99,0.31
65756,26267,191,1,99.99,12,0.12,99.99,87.99,0.48
75963,30390,191,1,99.99,13,0.13,99.99,86.99,0.48
122248,48893,191,1,99.99,13,0.13,99.99,86.99,0.08
62854,25080,191,1,99.99,18,0.18,99.99,81.99,0.33
56569,22612,191,1,99.99,25,0.25,99.99,74.99,0.11
72056,28792,403,1,129.99,0,0,129.99,129.99,0.25
66425,26534,365,1,59.99,0,0,59.99,59.99,0.09
61547,24581,365,1,59.99,0,0,59.99,59.99,0.06
178081,74766,1353,1,461.48,0,0,461.48,461.48,0.27
68253,27245,403,1,129.99,0,0,129.99,129.99,-0.03
51476,20602,403,1,129.99,0,0,129.99,129.99,0.09
63328,25275,403,1,129.99,0,0,129.99,129.99,-0.2
122450,48973,403,1,129.99,0,0,129.99,129.99,0.25
77675,31080,365,1,59.99,0.6,0.01,59.99,59.39,-0.24
69748,27861,403,1,129.99,1.3,0.01,129.99,128.69,0.42
54007,21602,403,1,129.99,1.3,0.01,129.99,128.69,0.35
178224,74909,1353,1,461.48,4.61,0.01,461.48,456.87,0.33
175765,72450,1357,1,210.85,2.11,0.01,210.85,208.74,-0.09
56316,22502,403,1,129.99,1.3,0.01,129.99,128.69,0.36
55736,22261,403,1,129.99,1.3,0.01,129.99,128.69,0.18
112705,45126,365,1,59.99,0.6,0.01,59.99,59.39,0.03
70553,28209,403,1,129.99,2.6,0.02,129.99,127.39,0.08
74942,29967,403,1,129.99,2.6,0.02,129.99,127.39,-0.2
54978,21978,403,1,129.99,2.6,0.02,129.99,127.39,0.39
56315,22502,403,1,129.99,2.6,0.02,129.99,127.39,0.34
51456,20594,403,1,129.99,3.9,0.03,129.99,126.09,0.34
74941,29967,403,1,129.99,3.9,0.03,129.99,126.09,-0.16
175781,72466,1357,1,210.85,6.33,0.03,210.85,204.52,0.06
53734,21487,403,1,129.99,3.9,0.03,129.99,126.09,0.29
178060,74745,1353,1,461.48,13.84,0.03,461.48,447.64,0.27
61948,24730,403,1,129.99,5.2,0.04,129.99,124.79,-0.23
75966,30390,403,1,129.99,5.2,0.04,129.99,124.79,-0.7
53732,21487,403,1,129.99,5.2,0.04,129.99,124.79,0.49
62170,24818,403,1,129.99,5.2,0.04,129.99,124.79,0.18
56381,22526,403,1,129.99,5.2,0.04,129.99,124.79,-0.83
114263,45713,403,1,129.99,5.2,0.04,129.99,124.79,0.08
74922,29959,403,1,129.99,6.5,0.05,129.99,123.49,0.24
180293,76978,1363,1,215.82,10.79,0.05,215.82,205.03,0.28
180167,76852,1363,1,215.82,10.79,0.05,215.82,205.03,-0.7
66927,26722,403,1,129.99,6.5,0.05,129.99,123.49,0.29
56228,22468,403,1,129.99,6.5,0.05,129.99,123.49,0.25
63924,25514,403,1,129.99,6.5,0.05,129.99,123.49,0.33
114262,45713,403,1,129.99,6.5,0.05,129.99,123.49,0.08
62044,24766,403,1,129.99,7.15,0.06,129.99,122.84,0.36
180508,77193,1363,1,215.82,11.87,0.06,215.82,203.95,0.35
62043,24766,403,1,129.99,9.1,0.07,129.99,120.89,0.2
66137,26418,403,1,129.99,9.1,0.07,129.99,120.89,0.01
63274,25250,403,1,129.99,9.1,0.07,129.99,120.89,0.35
177262,73947,1363,1,215.82,15.11,0.07,215.82,200.71,0.39
69860,27914,403,1,129.99,9.1,0.07,129.99,120.89,-0.78
178109,74794,1353,1,461.48,41.53,0.09,461.48,419.95,0.36
180488,77173,1363,1,215.82,19.42,0.09,215.82,196.4,0.02
63273,25250,403,1,129.99,11.7,0.09,129.99,118.29,0.2
62260,24853,403,1,129.99,11.7,0.09,129.99,118.29,0.26
69857,27914,403,1,129.99,11.7,0.09,129.99,118.29,-0.18
118186,47273,403,1,129.99,11.7,0.09,129.99,118.29,0.15
65128,26024,403,1,129.99,13,0.1,129.99,116.99,-0.14
62259,24853,403,1,129.99,13,0.1,129.99,116.99,0.1
69856,27914,403,1,129.99,13,0.1,129.99,116.99,0.16
180433,77118,1363,1,215.82,21.58,0.1,215.82,194.24,0.29
118185,47273,403,1,129.99,13,0.1,129.99,116.99,0.49
117586,47045,403,1,129.99,13,0.1,129.99,116.99,-2.6
66134,26418,365,1,59.99,7.2,0.12,59.99,52.79,0.33
53402,21356,365,1,59.99,7.2,0.12,59.99,52.79,0.48
62258,24853,403,1,129.99,15.6,0.12,129.99,114.39,0.13
54757,21894,365,1,59.99,7.2,0.12,59.99,52.79,0.25
118183,47273,403,1,129.99,15.6,0.12,129.99,114.39,0.31
177222,73907,1363,1,215.82,28.06,0.13,215.82,187.76,-1.75
175701,72386,1357,1,210.85,27.41,0.13,210.85,183.44,0.46
177186,73871,1363,1,215.82,28.06,0.13,215.82,187.76,0.47
177276,73961,1363,1,215.82,28.06,0.13,215.82,187.76,0.38
177784,74469,1350,1,357.1,46.42,0.13,357.1,310.68,0.4
62123,24801,403,1,129.99,16.9,0.13,129.99,113.09,0.47
119122,47646,403,1,129.99,16.9,0.13,129.99,113.09,0.46
177113,73798,1363,1,215.82,32.37,0.15,215.82,183.45,0.47
62888,25098,403,1,129.99,19.5,0.15,129.99,110.49,0.49
74720,29865,403,1,129.99,19.5,0.15,129.99,110.49,0.13
180268,76953,1363,1,215.82,32.37,0.15,215.82,183.45,-0.13
54758,21894,403,1,129.99,19.5,0.15,129.99,110.49,0.44
119121,47646,403,1,129.99,19.5,0.15,129.99,110.49,0.47
58807,23504,403,1,129.99,20.8,0.16,129.99,109.19,0.35
75615,30267,403,1,129.99,20.8,0.16,129.99,109.19,0.49
54692,21871,365,1,59.99,9.6,0.16,59.99,50.39,0.47
76553,30646,403,1,129.99,20.8,0.16,129.99,109.19,-0.14
66287,26481,403,1,129.99,20.8,0.16,129.99,109.19,0.49
61546,24581,403,1,129.99,20.8,0.16,129.99,109.19,-0.01
62887,25098,403,1,129.99,20.8,0.16,129.99,109.19,0.34
51384,20566,403,1,129.99,20.8,0.16,129.99,109.19,0.28
104118,41705,403,1,129.99,20.8,0.16,129.99,109.19,0.34
177416,74101,1347,1,59.08,10.04,0.17,59.08,49.04,0.47
61545,24581,403,1,129.99,22.1,0.17,129.99,107.89,-0.42
68711,27449,403,1,129.99,22.1,0.17,129.99,107.89,0.29
51380,20566,403,1,129.99,22.1,0.17,129.99,107.89,0.29
58566,23412,403,1,129.99,22.1,0.17,129.99,107.89,0.38
180176,76861,1363,1,215.82,36.69,0.17,215.82,179.13,0.5
104116,41705,403,1,129.99,22.1,0.17,129.99,107.89,0.5
77153,30870,365,1,59.99,10.8,0.18,59.99,49.19,0.26
71737,28661,403,1,129.99,23.4,0.18,129.99,106.59,0.33
58562,23412,403,1,129.99,23.4,0.18,129.99,106.59,-0.73
177450,74135,1347,1,59.08,11.82,0.2,59.08,47.26,0.36
54261,21691,403,1,129.99,26,0.2,129.99,103.99,0.11
180390,77075,1363,1,215.82,43.16,0.2,215.82,172.66,0.28
68254,27245,403,1,129.99,32.5,0.25,129.99,97.49,0.26
